train_losses,val_losses,train_accuracies,val_accuracies,precisions,recalls,f1_scores
0.5434829996828967,0.23395731914461704,77.66469282013324,92.34383637368713,0.9235716722351744,0.9192724770499666,0.9208976965469781
0.3063868989018058,0.15723828580067084,89.18702195904268,95.08015478164732,0.9501105910382641,0.9486343047949535,0.9490197705107263
0.24745440303809074,0.11670736435049198,91.45694547248951,96.13045881702598,0.960005935535202,0.9600500922248182,0.960026614175728
0.22952580546016055,0.10847222705763813,92.29583024919812,96.43449419568823,0.962667354558338,0.9631844603664096,0.9629149835420963
0.2086096116740264,0.10377644432357333,92.88798420922774,96.84908789386401,0.9672708965996205,0.9679292755617784,0.9674995722247827
0.20126781700439825,0.10500193469781886,93.319763138416,96.84908789386401,0.9669627517343757,0.9683827041899503,0.9675833038791021
0.19687271118898833,0.09498557646088955,93.31359486799902,97.23604201216142,0.9709225819853886,0.9719510270583633,0.9713917901653574
0.18493694613120082,0.08708589068785506,93.77004687885517,97.37423991155335,0.9727492178405915,0.9728935824137387,0.9727922085353128
0.17773478513094917,0.09342281272013982,93.8872440167777,97.20840243228302,0.9706499870231715,0.9713936391822168,0.970991484099517
0.17764041545622683,0.09374615860686294,94.06612385886997,97.04256495301271,0.9697337921262966,0.9690878678816413,0.9693993730648751
